,name,rating,review,url,brand_id,seller_name,variant_hash,color_family,RAM Memory,Storage Capacity,price,Brand,Number Of Cameras,Model Year,Wireless Charging,SIM Type,Battery Capacity,Camera Front (Megapixels),price_value
1364,Apple iPhone 14 Pro ,5.0,2.0,https://www.daraz.com.np/products/apple-iphone-14-pro-max-evostore-i122751451-s1033362801.html?search=1,4178,evostore,variant: 1364,Deep Purple,6GB,256GB,"Rs. 217,790",Apple,4,2022,Yes,Not Specified,4000 - 4999 mAh,12MP,217790.0
1365,Apple iPhone 14 Pro ,5.0,2.0,https://www.daraz.com.np/products/apple-iphone-14-pro-max-evostore-i122751451-s1033362801.html?search=1,4178,evostore,variant: 1365,Space Black,6GB,256GB,"Rs. 217,790",Apple,4,2022,Yes,Not Specified,4000 - 4999 mAh,12MP,217790.0
1366,Apple iPhone 14 Pro ,5.0,2.0,https://www.daraz.com.np/products/apple-iphone-14-pro-max-evostore-i122751451-s1033362801.html?search=1,4178,evostore,variant: 1366,Silver,6GB,256GB,"Rs. 217,790",Apple,4,2022,Yes,Not Specified,4000 - 4999 mAh,12MP,217790.0
1367,Apple iPhone 14 Pro ,5.0,2.0,https://www.daraz.com.np/products/apple-iphone-14-pro-max-evostore-i122751451-s1033362801.html?search=1,4178,evostore,variant: 1367,Gold,6GB,256GB,"Rs. 217,790",Apple,4,2022,Yes,Not Specified,4000 - 4999 mAh,12MP,217790.0
1368,Apple iPhone 14 Pro,5.0,2.0,https://www.daraz.com.np/products/apple-iphone-14-pro-evostore-i122736837-s1033373387.html?search=1,4178,evostore,variant: 1368,Deep Purple,6GB,128GB,"Rs. 180,190",Apple,3,2022,Yes,Not Specified,3000 - 3999 mAh,12MP,180190.0
1369,Apple iPhone 14 Pro,5.0,2.0,https://www.daraz.com.np/products/apple-iphone-14-pro-evostore-i122736837-s1033373387.html?search=1,4178,evostore,variant: 1369,Deep Purple,6GB,256GB,"Rs. 198,890",Apple,3,2022,Yes,Not Specified,3000 - 3999 mAh,12MP,198890.0
1370,Apple iPhone 14 Pro,5.0,2.0,https://www.daraz.com.np/products/apple-iphone-14-pro-evostore-i122736837-s1033373387.html?search=1,4178,evostore,variant: 1370,Black,6GB,256GB,"Rs. 198,890",Apple,3,2022,Yes,Not Specified,3000 - 3999 mAh,12MP,198890.0
1371,Apple iPhone 14 Pro,5.0,2.0,https://www.daraz.com.np/products/apple-iphone-14-pro-evostore-i122736837-s1033373387.html?search=1,4178,evostore,variant: 1371,Silver,6GB,128GB,"Rs. 180,190",Apple,3,2022,Yes,Not Specified,3000 - 3999 mAh,12MP,180190.0
1372,Apple iPhone 14 Pro,5.0,2.0,https://www.daraz.com.np/products/apple-iphone-14-pro-evostore-i122736837-s1033373387.html?search=1,4178,evostore,variant: 1372,Gold,6GB,128GB,"Rs. 180,190",Apple,3,2022,Yes,Not Specified,3000 - 3999 mAh,12MP,180190.0
1373,Apple iPhone 14 Pro,5.0,2.0,https://www.daraz.com.np/products/apple-iphone-14-pro-evostore-i122736837-s1033373387.html?search=1,4178,evostore,variant: 1373,Silver,6GB,256GB,"Rs. 198,890",Apple,3,2022,Yes,Not Specified,3000 - 3999 mAh,12MP,198890.0
1374,Apple iPhone 14 Pro,5.0,2.0,https://www.daraz.com.np/products/apple-iphone-14-pro-evostore-i122736837-s1033373387.html?search=1,4178,evostore,variant: 1374,Gold,6GB,256GB,"Rs. 198,890",Apple,3,2022,Yes,Not Specified,3000 - 3999 mAh,12MP,198890.0
1375,Moto E7 Power,4.6,11.0,https://www.daraz.com.np/products/moto-e7-power-ram-4gb-storage-64gb-5000-mah-battery-653-display-i106874721-s1028346705.html?search=1,4212,Motorola,variant: 1375,Tahiti Blue,4GB,64GB,"Rs. 14,999",Motorola,3,2021,No,Not Specified,Not Specified,Not Specified,14999.0
1376,Redmi 10,5.0,2.0,https://www.daraz.com.np/products/redmi-10-2022-ram-4-gb-rom-64-gb-mediatek-helio-g88-50mp-main-camera-i124380050-s1033775283.html?search=1,139133,Vatsal Impex Pvt Ltd,variant: 1376,Sea Blue,4GB,64GB,"Rs. 20,499",Redmi,5,2022,No,Not Specified,5000 - 5999 mAh,8MP,20499.0
1377,Honor X9a 5G,5.0,2.0,https://www.daraz.com.np/products/honor-x9a-5g8gb-ram-256gb-storage-120hz-oled-curved-display-5100-mah-battery-i123199816-s1033474580.html?search=1,72341,HONOR Nepal,variant: 1377,Emerald Green,8GB,256GB,"Rs. 45,990",Honor,3,2022,No,Not Specified,5000 - 5999 mAh,16,45990.0
1378,Honor X9a 5G,5.0,2.0,https://www.daraz.com.np/products/honor-x9a-5g8gb-ram-256gb-storage-120hz-oled-curved-display-5100-mah-battery-i123199816-s1033474580.html?search=1,72341,HONOR Nepal,variant: 1378,Silver,8GB,256GB,"Rs. 45,990",Honor,3,2022,No,Not Specified,5000 - 5999 mAh,16,45990.0
1379,Samsung Galaxy A23,4.0,2.0,https://www.daraz.com.np/products/samsung-galaxy-a23-4gb64gb-90hz-display-50mp-camera-5000mah-battery-i113896472-s1034018936.html?search=1,4198,ARUN ELECTRONICS,variant: 1379,Black,4GB,64GB,"Rs. 23,999",Samsung,5,2021,No,Nano,5000 - 5999 mAh,50,23999.0
1380,Samsung Galaxy A23,4.0,2.0,https://www.daraz.com.np/products/samsung-galaxy-a23-4gb64gb-90hz-display-50mp-camera-5000mah-battery-i113896472-s1034018936.html?search=1,4198,ARUN ELECTRONICS,variant: 1380,Peach,4GB,64GB,"Rs. 23,999",Samsung,5,2021,No,Nano,5000 - 5999 mAh,50,23999.0
1381,Samsung Galaxy A23,4.0,2.0,https://www.daraz.com.np/products/samsung-galaxy-a23-4gb64gb-90hz-display-50mp-camera-5000mah-battery-i113896472-s1034018936.html?search=1,4198,ARUN ELECTRONICS,variant: 1381,Blue,4GB,64GB,"Rs. 23,999",Samsung,5,2021,No,Nano,5000 - 5999 mAh,50,23999.0
1382,Apple iPhone 14,5.0,1.0,https://www.daraz.com.np/products/apple-iphone-14-evostore-i122734579-s1033360859.html?search=1,4178,evostore,variant: 1382,Purple,6GB,128GB,"Rs. 138,990",Apple,2,2022,Yes,Not Specified,3000 - 3999 mAh,12,138990.0
1383,Apple iPhone 14,5.0,1.0,https://www.daraz.com.np/products/apple-iphone-14-evostore-i122734579-s1033360859.html?search=1,4178,evostore,variant: 1383,Red,6GB,128GB,"Rs. 138,990",Apple,2,2022,Yes,Not Specified,3000 - 3999 mAh,12,138990.0
1384,Apple iPhone 14,5.0,1.0,https://www.daraz.com.np/products/apple-iphone-14-evostore-i122734579-s1033360859.html?search=1,4178,evostore,variant: 1384,Midnight,6GB,128GB,"Rs. 138,990",Apple,2,2022,Yes,Not Specified,3000 - 3999 mAh,12,138990.0
1385,Apple iPhone 14,5.0,1.0,https://www.daraz.com.np/products/apple-iphone-14-evostore-i122734579-s1033360859.html?search=1,4178,evostore,variant: 1385,Starlight,6GB,128GB,"Rs. 138,990",Apple,2,2022,Yes,Not Specified,3000 - 3999 mAh,12,138990.0
1386,Apple iPhone 14,5.0,1.0,https://www.daraz.com.np/products/apple-iphone-14-evostore-i122734579-s1033360859.html?search=1,4178,evostore,variant: 1386,Blue,6GB,256GB,"Rs. 157,990",Apple,2,2022,Yes,Not Specified,3000 - 3999 mAh,12,157990.0
1387,Apple iPhone 14,5.0,1.0,https://www.daraz.com.np/products/apple-iphone-14-evostore-i122734579-s1033360859.html?search=1,4178,evostore,variant: 1387,Purple,6GB,256GB,"Rs. 157,990",Apple,2,2022,Yes,Not Specified,3000 - 3999 mAh,12,157990.0
1388,Apple iPhone 14,5.0,1.0,https://www.daraz.com.np/products/apple-iphone-14-evostore-i122734579-s1033360859.html?search=1,4178,evostore,variant: 1388,Red,6GB,256GB,"Rs. 157,990",Apple,2,2022,Yes,Not Specified,3000 - 3999 mAh,12,157990.0
1389,Apple iPhone 14,5.0,1.0,https://www.daraz.com.np/products/apple-iphone-14-evostore-i122734579-s1033360859.html?search=1,4178,evostore,variant: 1389,Midnight,6GB,256GB,"Rs. 157,990",Apple,2,2022,Yes,Not Specified,3000 - 3999 mAh,12,157990.0
1390,Apple iPhone 14,5.0,1.0,https://www.daraz.com.np/products/apple-iphone-14-evostore-i122734579-s1033360859.html?search=1,4178,evostore,variant: 1390,Starlight,6GB,256GB,"Rs. 157,990",Apple,2,2022,Yes,Not Specified,3000 - 3999 mAh,12,157990.0
1391,Apple iPhone 14,5.0,1.0,https://www.daraz.com.np/products/apple-iphone-14-evostore-i122734579-s1033360859.html?search=1,4178,evostore,variant: 1391,Blue,6GB,512GB,"Rs. 209,990",Apple,2,2022,Yes,Not Specified,3000 - 3999 mAh,12,209990.0
1392,Samsung Galaxy A04s,3.5,2.0,https://www.daraz.com.np/products/samsung-galaxy-a04s-4gb128gb-triple-camera-50-mpwide-2mp2mp-battery-li-po-5000-mah-i119359042-s1032660462.html?search=1,4198,246Impex,variant: 1392,Black,4GB,128GB,"Rs. 21,999",Samsung,4,2022,No,Nano,5000 - 5999 mAh,5mp,21999.0
1393,Samsung Galaxy A04s,3.5,2.0,https://www.daraz.com.np/products/samsung-galaxy-a04s-4gb128gb-triple-camera-50-mpwide-2mp2mp-battery-li-po-5000-mah-i119359042-s1032660462.html?search=1,4198,246Impex,variant: 1393,Green,4GB,128GB,"Rs. 21,999",Samsung,4,2022,No,Nano,5000 - 5999 mAh,5mp,21999.0
1394,Samsung Galaxy A04s,3.5,2.0,https://www.daraz.com.np/products/samsung-galaxy-a04s-4gb128gb-triple-camera-50-mpwide-2mp2mp-battery-li-po-5000-mah-i119359042-s1032660462.html?search=1,4198,246Impex,variant: 1394,Copper,4GB,128GB,"Rs. 21,999",Samsung,4,2022,No,Nano,5000 - 5999 mAh,5mp,21999.0
1395,OnePlus Nord CE 5G,4.8,23.0,https://www.daraz.com.np/products/oneplus-nord-ce-5g-8gb-ram-128gb-storage-90-hz-fluid-amoled-fast-charging-30w-1-year-screen-breakage-insurance-i105695456-s1027508879.html?search=1,12944,OnePlus Nepal,variant: 1395,Blue Void,8GB,128GB,"Rs. 44,999",OnePlus,4,2021,Yes,Not Specified,Not Specified,Not Specified,44999.0
1396,Realme C33 Mobile Ph,5.0,5.0,https://www.daraz.com.np/products/realme-c33-mobile-phone-4gb64gb-50-mp-ai-camera-65-inches-ips-lcd-li-po-5000-mah-battery-i120167332-s1032822730.html?search=1,202391,246Impex,variant: 1396,Gold,4GB,64GB,"Rs. 18,499",RealMe,3,2022,No,Nano,5000 - 5999 mAh,5MP,18499.0
1397,Realme C33 Mobile Ph,5.0,5.0,https://www.daraz.com.np/products/realme-c33-mobile-phone-4gb64gb-50-mp-ai-camera-65-inches-ips-lcd-li-po-5000-mah-battery-i120167332-s1032822730.html?search=1,202391,246Impex,variant: 1397,Blue,4GB,64GB,"Rs. 18,499",RealMe,3,2022,No,Nano,5000 - 5999 mAh,5MP,18499.0
1398,Benco V62,4.4,5.0,https://www.daraz.com.np/products/benco-v62-2gb32gb-61-hd-display-face-unlock-12mp-dual-camera-mobile-phone-i118861591-s1032551862.html?search=1,124494696,246Impex,variant: 1398,Blue,2GB,32GB,"Rs. 10,300",Benco,3,2022,No,Nano,3000 - 3999 mAh,5MP,10300.0
1399,Benco V62,4.4,5.0,https://www.daraz.com.np/products/benco-v62-2gb32gb-61-hd-display-face-unlock-12mp-dual-camera-mobile-phone-i118861591-s1032551862.html?search=1,124494696,246Impex,variant: 1399,Silver,2GB,32GB,"Rs. 10,300",Benco,3,2022,No,Nano,3000 - 3999 mAh,5MP,10300.0
1400,OnePlus NORD N20 SE ,5.0,2.0,https://www.daraz.com.np/products/oneplus-nord-n20-se-4gb-ram-64-gb-rom-33w-charger-5000mah-battery-50mp-ai-dual-camera-fast-and-smooth-oxygenos-1211-i118096477-s1032380309.html?search=1,12944,NS Traders Suppliers,variant: 1400,Black,4GB,64GB,"Rs. 21,999",OnePlus,2,2022,No,Nano,4000 - 4999 mAh,8,21999.0
1401,Samsung Galaxy A53 5,4.5,16.0,https://www.daraz.com.np/products/samsung-galaxy-a53-5g-8gb128gb-ii-65-super-amoled-display-ii-slim-81mm-thickness-i113799324-s1030942378.html?search=1,4198,246Impex,variant: 1401,Blue,8GB,128GB,"Rs. 57,499",Samsung,5,2022,No,Nano,5000 - 5999 mAh,"Single:32 MP, f/2.2, 26mm (wide), 1/2.8"", 0.8µm",57499.0
1402,Samsung Galaxy A53 5,4.5,16.0,https://www.daraz.com.np/products/samsung-galaxy-a53-5g-8gb128gb-ii-65-super-amoled-display-ii-slim-81mm-thickness-i113799324-s1030942378.html?search=1,4198,246Impex,variant: 1402,Black,8GB,128GB,"Rs. 57,499",Samsung,5,2022,No,Nano,5000 - 5999 mAh,"Single:32 MP, f/2.2, 26mm (wide), 1/2.8"", 0.8µm",57499.0
1403,Samsung Galaxy A53 5,4.5,16.0,https://www.daraz.com.np/products/samsung-galaxy-a53-5g-8gb128gb-ii-65-super-amoled-display-ii-slim-81mm-thickness-i113799324-s1030942378.html?search=1,4198,246Impex,variant: 1403,Peach,8GB,128GB,"Rs. 57,499",Samsung,5,2022,No,Nano,5000 - 5999 mAh,"Single:32 MP, f/2.2, 26mm (wide), 1/2.8"", 0.8µm",57499.0
1404,realme 9i,4.8,8.0,https://www.daraz.com.np/products/realme-9i-464gb-snapdragon-680-33w-dart-charge-50mp-ai-camera-i112080803-s1030327869.html?search=1,202391,Realme,variant: 1404,Prism Black,4GB,64GB,"Rs. 24,499",RealMe,4,2022,No,Not Specified,5000 - 5999 mAh,16MP,24499.0
1405,realme 9i,4.8,8.0,https://www.daraz.com.np/products/realme-9i-464gb-snapdragon-680-33w-dart-charge-50mp-ai-camera-i112080803-s1030327869.html?search=1,202391,Realme,variant: 1405,Prism Blue,4GB,64GB,"Rs. 24,499",RealMe,4,2022,No,Not Specified,5000 - 5999 mAh,16MP,24499.0
1406,realme 9i,4.8,8.0,https://www.daraz.com.np/products/realme-9i-464gb-snapdragon-680-33w-dart-charge-50mp-ai-camera-i112080803-s1030327869.html?search=1,202391,Realme,variant: 1406,Prism Black,6GB,128GB,"Rs. 27,999",RealMe,4,2022,No,Not Specified,5000 - 5999 mAh,16MP,27999.0
1407,Moto E7 Power,4.8,11.0,https://www.daraz.com.np/products/moto-e7-power-ram-2gb-storage-32gb-5000-mah-battery-653-display-i105535779-s1027341368.html?search=1,4212,Motorola,variant: 1407,Tahiti Blue,2GB,32GB,"Rs. 12,499",Motorola,3,2021,No,Not Specified,Not Specified,Not Specified,12499.0
1408,HONOR 70 5G,4.8,4.0,https://www.daraz.com.np/products/honor-70-5g-8gb-ram-256gb-storage-667-inches-oled-display-imx800-super-sensing-vlog-camera-i123310024-s1033520177.html?search=1,72341,HONOR Nepal,variant: 1408,Silver,8GB,256GB,"Rs. 64,990",Honor,3,2022,No,Not Specified,4000 - 4999 mAh,32MP,64990.0
1409,Lava Benco Y11,4.3,6.0,https://www.daraz.com.np/products/lava-benco-y11-1gb32gb-ii-sc7731e-13ghz-quad-core-processer-ii-android-11-go-edition-i111596152-s1030220224.html?search=1,36368,246Impex,variant: 1409,Not Specified,1GB,32GB,"Rs. 6,600",Lava,2,2021,No,Nano,2000 - 2999 mAh,5MP with f/1.7,6600.0
1410,Narzo 50,5.0,2.0,https://www.daraz.com.np/products/narzo-50-6gb-ram128gb-storage-helio-g96-processor-50mp-ai-triple-camera-i115689322-s1031643077.html?search=1,124051041,NS Traders Suppliers,variant: 1410,Blue,6GB,128GB,"Rs. 25,699",narzo by realme,3,2022,No,Nano,5000 - 5999 mAh,16 MP,25699.0
1411,Redmi 10,0.0,0.0,https://www.daraz.com.np/products/redmi-10-2022-ram-6-gb-rom-128-gb-mediatek-helio-g88-50mp-main-camera-i124591234-s1033836513.html?search=1,139133,Vatsal Impex Pvt Ltd,variant: 1411,Blue,6GB,128GB,"Rs. 23,999",Redmi,5,2022,No,Not Specified,5000 - 5999 mAh,8MP,23999.0
1412,Redmi 10,0.0,0.0,https://www.daraz.com.np/products/redmi-10-2022-ram-6-gb-rom-128-gb-mediatek-helio-g88-50mp-main-camera-i124591234-s1033836513.html?search=1,139133,Vatsal Impex Pvt Ltd,variant: 1412,Gray,6GB,128GB,"Rs. 23,999",Redmi,5,2022,No,Not Specified,5000 - 5999 mAh,8MP,23999.0
1413,realme GT 2 PRO,0.0,0.0,https://www.daraz.com.np/products/realme-gt-2-pro-12256gb-worlds-first-2k-flat-display-with-ltpo-20-first-150-ultra-wide-smartphone-camera-i115974387-s1031721916.html?search=1,202391,Realme,variant: 1413,Paper White,12GB,256GB,"Rs. 109,999",RealMe,4,2022,Not Specified,Nano,5000 - 5999 mAh,32MP Selfie Camera/SONY IMX615 Sensor,109999.0
1414,Samsung Galaxy A54 5,0.0,0.0,https://www.daraz.com.np/products/samsung-galaxy-a54-5g-8gb128gb-64-120hz-super-amoled-display-32mp-front-camera-5000mah-battery-i125787977-s1034099575.html?search=1,4198,ARUN ELECTRONICS,variant: 1414,Light green,8GB,128GB,"Rs. 56,999",Samsung,4,2023,No,Nano,5000 - 5999 mAh,32,56999.0
1415,Samsung Galaxy A54 5,0.0,0.0,https://www.daraz.com.np/products/samsung-galaxy-a54-5g-8gb128gb-64-120hz-super-amoled-display-32mp-front-camera-5000mah-battery-i125787977-s1034099575.html?search=1,4198,ARUN ELECTRONICS,variant: 1415,Black,8GB,128GB,"Rs. 56,999",Samsung,4,2023,No,Nano,5000 - 5999 mAh,32,56999.0
1416,Samsung Galaxy A54 5,0.0,0.0,https://www.daraz.com.np/products/samsung-galaxy-a54-5g-8gb128gb-64-120hz-super-amoled-display-32mp-front-camera-5000mah-battery-i125787977-s1034099575.html?search=1,4198,ARUN ELECTRONICS,variant: 1416,Light Violet,8GB,128GB,"Rs. 56,999",Samsung,4,2023,No,Nano,5000 - 5999 mAh,32,56999.0
1417,Samsung Galaxy A04,5.0,2.0,https://www.daraz.com.np/products/samsung-galaxy-a04-3gb32gb-50mp-camera-65-display-5000mah-battery-i120956905-s1032962501.html?search=1,4198,ARUN ELECTRONICS,variant: 1417,Black,3GB,32GB,"Rs. 14,999",Samsung,3,2022,No,Nano,5000 - 5999 mAh,5,14999.0
1418,Samsung Galaxy A04,5.0,2.0,https://www.daraz.com.np/products/samsung-galaxy-a04-3gb32gb-50mp-camera-65-display-5000mah-battery-i120956905-s1032962501.html?search=1,4198,ARUN ELECTRONICS,variant: 1418,Bronze,3GB,32GB,"Rs. 14,999",Samsung,3,2022,No,Nano,5000 - 5999 mAh,5,14999.0
1419,Samsung Galaxy A04,5.0,2.0,https://www.daraz.com.np/products/samsung-galaxy-a04-3gb32gb-50mp-camera-65-display-5000mah-battery-i120956905-s1032962501.html?search=1,4198,ARUN ELECTRONICS,variant: 1419,Green,3GB,32GB,"Rs. 14,999",Samsung,3,2022,No,Nano,5000 - 5999 mAh,5,14999.0
1420,Samsung Galaxy A14 5,0.0,0.0,https://www.daraz.com.np/products/samsung-galaxy-a14-5g-6gb128gb-66-90hz-fhd-display-50mp-rear-camera-5000mah-battery-i125621238-s1034070450.html?search=1,4198,AR Tech Factory,variant: 1420,Light green,6GB,128GB,"Rs. 27,499",Samsung,4,2023,No,Nano,5000 - 5999 mAh,13,27499.0
1421,Samsung Galaxy A14 5,0.0,0.0,https://www.daraz.com.np/products/samsung-galaxy-a14-5g-6gb128gb-66-90hz-fhd-display-50mp-rear-camera-5000mah-battery-i125621238-s1034070450.html?search=1,4198,AR Tech Factory,variant: 1421,Maroon,6GB,128GB,"Rs. 27,499",Samsung,4,2023,No,Nano,5000 - 5999 mAh,13,27499.0
1422,Samsung Galaxy A14 5,0.0,0.0,https://www.daraz.com.np/products/samsung-galaxy-a14-5g-6gb128gb-66-90hz-fhd-display-50mp-rear-camera-5000mah-battery-i125621238-s1034070450.html?search=1,4198,AR Tech Factory,variant: 1422,Black,6GB,128GB,"Rs. 27,499",Samsung,4,2023,No,Nano,5000 - 5999 mAh,13,27499.0
1423,Vivo Y20,0.0,0.0,https://www.daraz.com.np/products/vivo-y20-3gb64gb-triple-camera-13-mp-2mp2mp-selfi-camera-8mp-wide-i118988498-s1032584481.html?search=1,33353,246Impex,variant: 1423,Black,3GB,64GB,"Rs. 19,500",Vivo,4,2020,No,Nano,5000 - 5999 mAh,8MP,19500.0
1424,Oneplus 11 5G,0.0,0.0,https://www.daraz.com.np/products/oneplus-11-5g-16gb256gb-snp-drgn-8-gen-2-4nm-67-fluid-amoled-display-5000mah-battery-i124779351-s1033902042.html?search=1,12944,ARUN ELECTRONICS,variant: 1424,Eternal Green,16GB,256GB,"Rs. 134,999",OnePlus,5,2023,Yes,Nano,5000 - 5999 mAh,16,134999.0
1425,Oneplus 11 5G,0.0,0.0,https://www.daraz.com.np/products/oneplus-11-5g-16gb256gb-snp-drgn-8-gen-2-4nm-67-fluid-amoled-display-5000mah-battery-i124779351-s1033902042.html?search=1,12944,ARUN ELECTRONICS,variant: 1425,Titan Black,16GB,256GB,"Rs. 134,999",OnePlus,5,2023,Yes,Nano,5000 - 5999 mAh,16,134999.0
1426,Coolpad Cool10A Smar,0.0,0.0,https://www.daraz.com.np/products/coolpad-cool10a-smart-phone-i113876231-s1031542234.html?search=1,30297,s.s trading,variant: 1426,Black,2GB,64GB,"Rs. 12,800",Coolpad,2,2020,No,Not Specified,4000 - 4999 mAh,8mp,12800.0
1427,HONOR X6 4Gb Ram,0.0,0.0,https://www.daraz.com.np/products/honor-x6-4gb-ram-64gb-storage-65-inch-tft-lcd-5000-mah-battery-50mp-triple-camera-i119529956-s1032715460.html?search=1,72341,HONOR Nepal,variant: 1427,Midnight Black,4GB,64GB,"Rs. 17,990",Honor,3,2022,No,Not Specified,5000 - 5999 mAh,5,17990.0
1428,Nokia G11 Plus 6,0.0,0.0,https://www.daraz.com.np/products/nokia-g11-plus-6517-hd-display-50-mp-camera-5000-mah-battery-3gb-ram-64-gb-rom-secure-future-proof-built-for-performance-i119108003-s1032616732.html?search=1,4158,Tele Talk Pvt. Ltd.,variant: 1428,Blue,3GB,64GB,"Rs. 19,499",Nokia,2,2022,No,Not Specified,5000 - 5999 mAh,8,19499.0
1429,Samsung A04e,0.0,0.0,https://www.daraz.com.np/products/samsung-a04e-3gb-ram-32-gb-rom-5000-mah-battery-dual-camera-132-mp-i123052449-s1033433855.html?search=1,4198,NS Traders Suppliers,variant: 1429,Blue,3GB,32GB,"Rs. 13,238",Samsung,3,2023,No,Not Specified,5000 - 5999 mAh,5 mp,13238.0
1430,Samsung A04e,0.0,0.0,https://www.daraz.com.np/products/samsung-a04e-3gb-ram-32-gb-rom-5000-mah-battery-dual-camera-132-mp-i123052449-s1033433855.html?search=1,4198,NS Traders Suppliers,variant: 1430,copper,3GB,32GB,"Rs. 13,238",Samsung,3,2023,No,Not Specified,5000 - 5999 mAh,5 mp,13238.0
1431,Samsung A04e,0.0,0.0,https://www.daraz.com.np/products/samsung-a04e-3gb-ram-32-gb-rom-5000-mah-battery-dual-camera-132-mp-i123052449-s1033433855.html?search=1,4198,NS Traders Suppliers,variant: 1431,Black,3GB,32GB,"Rs. 13,238",Samsung,3,2023,No,Not Specified,5000 - 5999 mAh,5 mp,13238.0
1432,OnePlus 11 5G,0.0,0.0,https://www.daraz.com.np/products/oneplus-11-5g-ram-16-gb-rom-256-gb-3rd-gen-hasselblad-camera-snapdragon-8-gen-2-lpto30-amoled-120hz-display-i124095254-s1033794850.html?search=1,12944,OnePlus Nepal,variant: 1432,Emerald Green,16GB,256GB,"Rs. 134,999",OnePlus,3,2022,Yes,Not Specified,5000 - 5999 mAh,16MP,134999.0
1433,Infinix Hot 12 Play,0.0,0.0,https://www.daraz.com.np/products/infinix-hot-12-play-4128-i125345778-s1034024252.html?search=1,39704,Sky Mobile ,variant: 1433,Black,4GB,128GB,"Rs. 17,385",No Brand,3,2022,No,Not Specified,6000 - 6999 mAh,8,17385.0
1434,Samsung A23,0.0,0.0,https://www.daraz.com.np/products/samsung-a23-4gb64gb-i126207490-s1034206297.html?search=1,4198,Shree Communications,variant: 1434,White,4GB,64GB,"Rs. 25,999",Samsung,5,2022,No,Not Specified,Not Specified,8,25999.0
1435,Samsung Galaxy Note ,0.0,0.0,https://www.daraz.com.np/products/samsung-galaxy-note-10-lite-8gb-ram-128gb-rom-i104134488-s1024964953.html?search=1,4198,Anzal Mobile House,variant: 1435,Black,8GB,128GB,"Rs. 58,999",Samsung,4,2020,No,Not Specified,Not Specified,Not Specified,58999.0
1436,Samsung Galaxy Note ,0.0,0.0,https://www.daraz.com.np/products/samsung-galaxy-note-10-lite-8gb-ram-128gb-rom-i104134488-s1024964953.html?search=1,4198,Anzal Mobile House,variant: 1436,Silver,8GB,128GB,"Rs. 58,999",Samsung,4,2020,No,Not Specified,Not Specified,Not Specified,58999.0
1437,vivo Y22 50MP Rear C,0.0,0.0,https://www.daraz.com.np/products/vivo-y22-50mp-rear-camera-i124609212-s1033842494.html?search=1,33353,Apex Telemart Pvt  Ltd,variant: 1437,Metaverse Green,4GB,64GB,"Rs. 22,999",Vivo,3,2022,No,Not Specified,5000 - 5999 mAh,8MP,22999.0
1438,vivo Y22 50MP Rear C,0.0,0.0,https://www.daraz.com.np/products/vivo-y22-50mp-rear-camera-i124609212-s1033842494.html?search=1,33353,Apex Telemart Pvt  Ltd,variant: 1438,Starlit Blue,4GB,64GB,"Rs. 22,999",Vivo,3,2022,No,Not Specified,5000 - 5999 mAh,8MP,22999.0
1439,Samsung F22,0.0,0.0,https://www.daraz.com.np/products/samsung-f22-4gb64gb-i126232354-s1034209302.html?search=1,4198,Shree Communications,variant: 1439,Denim Blue,4GB,64GB,"Rs. 20,999",Samsung,5,2022,No,Not Specified,6000 - 6999 mAh,13,20999.0
1440,Techno pop 5 lite 6,0.0,0.0,https://www.daraz.com.np/products/techno-pop-5-lite-652-hd-dot-notch-lcd-5000-mah-battery-fingerprint-unlock-i117769941-s1032284814.html?search=1,63029,NS Traders Suppliers,variant: 1440,Blue,3GB,32GB,"Rs. 13,899",Technos,3,2022,No,Not Specified,5000 - 5999 mAh,5mp,13899.0
